OID_,OBJECTID_1,OBJECTID_2,NOMBRE,CODIGO,JURISDICCI,LOC,CP,DIRECCION,TEL,EMAIL,PARTIDO,RSAN_08,X,Y,CENTER_ID
,"1,356","1,515",U.P.A. 12,"56,000,988",PROV,Cuartel V,"1,744",Ruta Prov.24 y Conscripto Bernardi, , ,MORENO,VII,-58.825482340000001,-34.554491259999999,693
,"1,357",0,C. DE EST. COMPL. E INMUNIZACIONES,"56,000,686",MUNI,Moreno,"1,744",N. Alvarez Nº 751, , ,MORENO,VII,-58.789462350000001,-34.640983650000003,694
,"1,358",0,HOSP. DE GESTION DESC. REGION VII,"56,099,999",PROV,Moreno,"1,744",Avenida ?España 709, , ,MORENO,VII,-58.787195550000000,-34.642045080000003,695
,"1,359",0,POSTA Ayelén,"56,000,708",MUNI,Moreno,"1,744",Casacuerta y Loeffler - Bo. Ayelén, , ,MORENO,VII,-58.837865749999999,-34.574947469999998,696
,"1,370","1,312",C. MAT. INF. Nº 1,"84,000,292",MUNI,Ciudadela,"1,702",Paso y Pasteur Ejército de los Andes,011-44884777, ,TRES DE FEBRERO,VII,-58.542125620000000,-34.624740170000003,697
,"1,371","1,313",U.S. Nº 7,"84,000,381",MUNI,El Palomar,"1,682",Matienzo N° 2630,011-47513251/3247, ,TRES DE FEBRERO,VII,-58.595030129999998,-34.597724990000003,698
,"1,372","1,314",U.S. Nº 9 PABLO PODESTA,"84,000,322",MUNI,Pablo Podestá,"1,657",Julio Moreno N° 1820,011-47390224, ,TRES DE FEBRERO,VII,-58.603650190000003,-34.576412509999997,699
,"1,373","1,315",U.S. Nº 3,"84,000,071",MUNI,Sáenz Peña,"1,674",Av. América N° 651,011-47575555/0093, ,TRES DE FEBRERO,VII,-58.528132130000003,-34.602225410000003,700
,"1,374","1,316",U.S.M. Nº 2,"84,000,543",MUNI,Caseros,"1,678",Juan B. Alberdi N° 5030,011-47503388, ,TRES DE FEBRERO,VII,-58.567313009999999,-34.603135260000002,701
,"1,375","1,317",U.S.M. Nº 1,"84,000,535",MUNI,Caseros,"1,678",Juan B. Alberdi y Curapaligüe,011-47503388/7977, ,TRES DE FEBRERO,VII,-58.567286680000002,-34.603099780000001,702
,"1,376","1,348",C. MAT. INF. Nº 2,"84,000,306",MUNI,Loma Hermosa,"1,657",Gabino Ezeiza N° 10050,011-47690932, ,TRES DE FEBRERO,VII,-58.613723380000003,-34.562568210000002,703
,"1,377","1,349",C. MAT. INF. Nº 3,"84,000,501",MUNI,Villa Raffo,"1,674",Ntra. Sra. del Loreto N° 2653,011-47127434, ,TRES DE FEBRERO,VII,-58.534454369999999,-34.606559339999997,704
,"1,387","1,653",C. ESTIM. E INTERV. TEMPRANA,"40,801,455",MUNI,Hurlingham,"1,686",Vergara N° 3181, , ,HURLINGHAM,VII,-58.635265769999997,-34.604106920000000,705
,"1,388","1,743",U.S. DR. ANGEL BO,"40,800,572",MUNI,Hurlingham,"1,686",Potosi y Levalle Bo. San Damian,011-46657021, ,HURLINGHAM,VII,-58.658696640000002,-34.578381280000002,706
,"1,389","1,744",H. MUN. DE HURLINGHAN.,"40,800,076",MUNI,Hurlingham,"1,686",Juan Diaz de Solís N° 1650,011-44526381/1694/6918, ,HURLINGHAM,VII,-58.640326999999999,-34.588278940000002,707
,"1,390","1,745",C.S. RAMON CARRILLO,"40,800,831",MUNI,Hurlingham,"1,686",Manuela Pedraza N° 750,011-44599022,ssalud@munhurli.gov.ar,HURLINGHAM,VII,-58.620343790000000,-34.619483639999999,708
,"1,391","1,746",C.S. EVA PERON,"40,801,404",MUNI,Hurlingham,"1,686",J. Jufré N° 2263,011-44508965,ssalud@munhurli.gov.ar,HURLINGHAM,VII,-58.624404210000002,-34.612661920000001,709
,"1,392","1,747",C.S. Bº LIBERTADOR,"40,800,670",MUNI,Hurlingham,"1,686",Franklin y Carabelas Bo. El Libertador,011-44508965,ssalud@munhurli.gov.ar,HURLINGHAM,VII,-58.646708089999997,-34.628383650000004,710
,"1,393","1,748",C.S. 2 DE JUNIO,"40,801,153",MUNI,Hurlingham,"1,686",Plass y Nightingale,011-44593384,ssalud@munhurli.gov.ar,HURLINGHAM,VII,-58.641242130000002,-34.623707240000002,711
,"1,394","1,749",C.S. 2 DE ABRIL,"40,801,234",MUNI,Hurlingham,"1,686",La Trilla y Ciudadela Bo. 2 de Abril,011-44506605,ssalud@munhurli.gov.ar,HURLINGHAM,VII,-58.661244420000003,-34.620170559999998,712
,"1,405","1,627",C.A.P.S. DR. GELPI,"56,800,891",MUNI,Castelar Sur,"1,712",Miró y Betbeder S/N,011-46925547,mpistani@intramed.net,MORON,VII,-58.652408430000001,-34.686484299999996,713
,"1,406","1,628",C.A.P.S. LOMA VERDE,"56,800,734",MUNI,Castelar Sur,"1,712",Curuchet N° 2531,011-44895497,secretaria-guemes@ms.gba.gov.ar,MORON,VII,-58.641484660000003,-34.634452590000002,714
,"1,407","1,629",C.A.P.S. VA. RIVADAVIA,"56,800,700",MUNI,Haedo,"1,706",Magnasco N° 933,011-44602145, ,MORON,VII,-58.602100900000003,-34.648725540000001,715
,"1,408","1,630",H. AT. PRIMARIA EL PALOMAR,"56,800,548",MUNI,El Palomar,"1,684",Galán N° 655,011-47513791, ,MORON,VII,-58.596439369999999,-34.608692580000003,716
,"1,409","1,631",H. MUN. OSTACIANA. B. DE LAVIGNOLLE,"56,800,149",MUNI,Morón,"1,708",Dr. Monte N° 848,011-46289602, ,MORON,VII,-58.630825629999997,-34.643348949999996,717
,"1,410","1,632",C.A.P.S. ALMAFUERTE,"56,801,269",MUNI,Morón Sur,"1,708",Gregoria Pérez N° 131,011-46979407,C.A.P.S..santalaura@moron.gov.ar,MORON,VII,-58.639721889999997,-34.680366480000004,718
,"1,411","1,633",C.A.P.S. PRESIDENTE IBAÑEZ,"56,800,912",MUNI,Morón Sur,"1,708",Pte. Ibañez N° 1824 Bo. San José,011-46970915,C.A.P.S..monte@moron.gov.ar,MORON,VII,-58.616092399999999,-34.678994070000002,719
,"1,412","1,634",C.A.P.S. 10 DE AGOSTO,"56,800,963",MUNI,Morón Sur,"1,708",Avellaneda N° 2467 Bo. San José,011-46961141, ,MORON,VII,-58.617253390000002,-34.675237000000003,720
,"1,422","2,059",U.S. Juana Azurduy,"56,801,703",MUNI,Castelar Sur,"1,712",Berlin Nº 3870, , ,MORON,VII,-58.663692279999999,-34.676490430000001,721
,"1,423","2,371",C.P.A.(GABA y Com. de Día)-Adicciones,"56,801,822",PROV,Morón,"1,708",Carlos Pellegrini Nº 596 y Uruguay,011-44893434,mpistani@intramed.net,MORON,VII,-58.617468170000002,-34.654820000000001,722
,"1,424","2,372",C.A.P.S. DR. MONTE,"56,800,637",MUNI,Morón Sur,"1,708",Grito de Alcorta N° 3500 Bo. Belgrano,011-46970915, ,MORON,VII,-58.631927230000002,-34.682015860000000,723
,"1,425",0,VACUNATORIO,"56,801,872",MUNI,Morón,"1,708",Boatti Nº 2, , ,MORON,VII,-58.616110450000001,-34.648451670000000,724
,"1,426",186,U.S. Villa Azul,"65,800,733",MUNI,Bernal,"1,883",Sto. Cabral e/Chubut y Dr. Caviglia, , ,QUILMES,VI,-58.306800920000001,-34.705522100000003,725
,"1,427",212,U.S. Santa María,"65,800,253",MUNI,Bernal Oeste,"1,883",Los Andes y Malvinas Argentinas,011-42701900, ,QUILMES,VI,-58.321843229999999,-34.723992369999998,726
,"1,428",213,S.P.A. Va. Alcira,"65,800,202",MUNI,Bernal,"1,883",Lago Aluminé e/Ranella y Tacuri, , ,QUILMES,VI,-58.282272970000001,-34.700540490000002,727
,"1,429",214,U.S. Va. Itatí II,"65,801,004",MUNI,Bernal,"1,883",Falucho N° 1146, , ,QUILMES,VI,-58.304532199999997,-34.709036210000001,728
,"1,430",215,U.S. 2 de Abril,"65,801,161",MUNI,Ezpeleta,"1,882",Florida e/Martín  Rodriguez y Necochea, , ,QUILMES,VI,-58.254443029999997,-34.763025460000001,729
,"1,441","1,373",H. AT. PRIMARIA ITUZAINGO,"41,000,556",MUNI,Ituzaingó,"1,714",Brandsen N° 3859,011-46215960/44813496/08009991999, ,ITUZAINGO,VII,-58.701665949999999,-34.630373069999997,730
,"1,442","1,500",U.S. LAS NACIONES (CPF),"41,000,971",MUNI,Ituzaingó,"1,714",Haití y Turquía Bo. Villa Las Naciones,0800-6661432, ,ITUZAINGO,VII,-58.698827270000002,-34.656487169999998,731
,"1,443","1,501",U.S. VA. ANGELA,"41,001,528",MUNI,Villa Udaondo,"1,713",La Rastra N° 827,011-46212015, ,ITUZAINGO,VII,-58.671948850000000,-34.626457139999999,732
,"1,444","1,502",U.S. 17 DE OCTUBRE,"41,000,882",MUNI,Villa Udaondo,"1,713",Del Petral y La Rastra,011-46219191, ,ITUZAINGO,VII,-58.688404110000000,-34.600905030000000,733
,"1,445","1,503",U.S. G.OTHARAN,"41,000,564",MUNI,Villa Udaondo,"1,713",Zorrilla de San Martíny Segundo Sombra,011-46217342, ,ITUZAINGO,VII,-58.701490170000000,-34.613159289999999,734
,"1,446","1,504",U.S. SAN ALBERTO,"41,001,471",MUNI,Ituzaingó,"1,714",Pringles N° 2770 Bo. San Alberto,011-46217227, ,ITUZAINGO,VII,-58.705755359999998,-34.647861759999998,735
,"1,447","1,528",U.S. C.E.M.E.T.R.I,"41,001,542",MUNI,Ituzaingó,"1,714",Pringles N° 2750,011-46219676, ,ITUZAINGO,VII,-58.705535169999997,-34.647684759999997,736
,"1,448","1,529",C. DE ZOONOSIS MUN. ITUZAINGO,"41,001,618",MUNI,Ituzaingó,"1,714",Pringles N° 3100, , ,ITUZAINGO,VII,-58.708464849999999,-34.650318769999998,737
,"1,449","1,650",U.S. IDELICO GELPI,"41,001,498",MUNI,Ituzaingó,"1,714",Gelpi N° 2155,011-46234347, ,ITUZAINGO,VII,-58.679315269999996,-34.670379730000001,738
,"1,461",48,H. MUN. DR. EDUARDO WILDE,"3,501,721",PROV,Wilde,"1,875",Baradero N° 5808,011-52277653/7641,presidenteperon@ms.gba.gov.ar,AVELLANEDA,VI,-58.317048659999998,-34.695561220000002,739
,"1,462",49,U.S. Nº 8,"3,500,393",MUNI,Sarandí,"1,872",Blandenguez N° 2723,011-42037623, ,AVELLANEDA,VI,-58.343440059999999,-34.664115850000002,740
,"1,463",50,U.S. Nº 6 GRAL. SAN MARTIN,"3,500,466",MUNI,Wilde,"1,875",Rodó N° 938,011-42070555, ,AVELLANEDA,VI,-58.329976469999998,-34.712635140000003,741
,"1,464",51,C. DE ZOONOSIS MUN.AVELLANEDA,"3,500,491",PROV,Avellaneda,"1,870",Italia N° 324,011-42012698/5397, ,AVELLANEDA,VI,-58.366425100000001,-34.667948719999998,742
,"1,465",52,INST. ODONTOLOGICO INF.,"3,500,482",MUNI,Avellaneda,"1,870",Av. Belgrano y Gral. Paz,011-42016295,zoonosisurbana@yahoo.com.ar,AVELLANEDA,VI,-58.364318060000002,-34.667577940000001,743
,"1,466",53,U.S. Nº 4,"3,500,512",MUNI,Avellaneda,"1,870",Manuel Estevez N° 900 (Villa Tranquila),01142059680, ,AVELLANEDA,VI,-58.362303539999999,-34.652540780000002,744
,"1,467",54,INST. MUN. ASIST. Y PREV. ADICCIONES,"3,501,101",MUNI,Avellaneda,"1,870",Av. Belgrano N° 908 3er. Piso,011-42016265, ,AVELLANEDA,VI,-58.365385089999997,-34.666008949999998,745
,"1,468",55,U.S. DR. SALVARREDY,"3,500,679",MUNI,Wilde,"1,875",San Isidro N° 5500,011-43531097, ,AVELLANEDA,VI,-58.316604419999997,-34.692716859999997,746
,"1,469",56,INST. MUN. DE REHABILITACION,"3,501,136",MUNI,Wilde,"1,875",Rodó N° 300,011-42061884, ,AVELLANEDA,VI,-58.322333739999998,-34.706203010000003,747
,"1,480",152,U.S. Nº 18,"3,500,695",MUNI,Piñeyro,"1,870",Rosetti y La Rivera S/N,011-42059639, ,AVELLANEDA,VI,-58.381015779999998,-34.661023759999999,748
,"1,481",153,U.S. Nº 16 CRUCESITA ESTE,"3,500,610",MUNI,Crucesita,"1,870",Ricardo Gutierrez N° 1371,011-42050251, ,AVELLANEDA,VI,-58.352897319999997,-34.660930720000003,749
,"1,482",154,U.S. CASELLA PIÑEYRO,"3,500,563",MUNI,Dock Sur,"1,871",Debenedetti N° 2348,011-42652069, ,AVELLANEDA,VI,-58.356303380000000,-34.677495850000000,750
,"1,483",155,U.S. Nº 2,"3,500,351",MUNI,Dock Sur,"1,871",Mazzini N° 1325,011-42059633, ,AVELLANEDA,VI,-58.345568690000000,-34.649468570000003,751
,"1,484",156,U.S. Nº 15,"3,500,601",MUNI,Dock Sur,"1,871",Combatientes de Malvinas e Irala S/N,011-42059622, ,AVELLANEDA,VI,-58.348880000000001,-34.650603199999999,752
,"1,485",202,PUESTO  SANIT. SAN MARTIN DE PORRES,"3,501,128",MUNI,Dock Sur,"1,871",Génova N° 2207,011-42018916, ,AVELLANEDA,VI,-58.337709980000000,-34.659670239999997,753
,"1,486",681,DIR. DE TRANSITO,"3,501,144",MUNI,Sarandí,"1,872",Av. Mitre N° 3945,011-42066582, ,AVELLANEDA,VI,-58.339802910000003,-34.686898220000003,754
,"1,487",682,MOVIL GINECOLOGICO,"3,501,209",MUNI,Avellaneda,"1,870",Av. Pavón N° 300,011-52277763, ,AVELLANEDA,VI,-58.375015419999997,-34.661134400000002,755
,"1,488",683,MOVIL PEDIATRICO,"3,501,217",MUNI,Avellaneda,"1,870",Av. Pavón N° 300,011-52277763, ,AVELLANEDA,VI,-58.375089670000001,-34.661204599999998,756
,"1,499",811,H. MAT. INF. ANA GOITTIA,"3,500,199",PROV,Avellaneda,"1,870",L.V. López N° 1737,011-42049085, ,AVELLANEDA,VI,-58.351059560000003,-34.665646350000003,757
,"1,500","1,006",AREA NEURODESARROLLO COGNITIVO,"3,501,569",MUNI,Avellaneda,"1,870",Av. Belgrano Nº 2855, , ,AVELLANEDA,VI,-58.349394439999998,-34.682115969999998,758
,"1,501","1,007",TRAILER,"3,501,577",MUNI,Avellaneda,"1,870",Hipólito Irigoyen Nº 381, , ,AVELLANEDA,VI,-58.375579000000002,-34.661996969999997,759
,"1,502",952,U.S. TRAILER,"3,501,161",MUNI,Avellaneda,"1,870",Av Pavón N° 300,011-52277763, ,AVELLANEDA,VI,-58.375031589999999,-34.661170689999999,760
,"1,503",953,MOVIL ODONTOLOGICO,"3,501,179",MUNI,Avellaneda,"1,870",Av. Pavón N° 300,011-52277763, ,AVELLANEDA,VI,-58.375003430000000,-34.661098320000001,761
,"1,504",954,DEPTO. DE LIBRETAS SANITARIAS,"3,500,644",MUNI,Gerli,"1,870",Sargento Cabral N° 43,011-42058912, ,AVELLANEDA,VI,-58.349339010000001,-34.682158360000003,762
,"1,505","1,089",U.P.A. 2,"3,500,427",PROV,Wilde,"1,875",Boulevar de los Italianos y Caxaraville,011-4227979/8051/7965, ,AVELLANEDA,VI,-58.345616010000001,-34.713163600000001,763
,"1,506","1,116",C.P.A. - Adicciones,"3,501,704",PROV,Piñeyro,"1,870",Conesa Nº 1913,011-42287769/42186240, ,AVELLANEDA,VI,-58.399303009999997,-34.667839119999996,764
,"1,507","1,173",C.I.C. Santo Domingo,"3,501,712",MUNI, ,0,S/D, , ,AVELLANEDA,VI,-58.358972940000001,-34.700981010000000,765
,"1,519","1,606",U.S. Nº 27 - CERVANTES,"53,900,490",MUNI,Merlo,"1,722",Fleming e/ Cahaguazú y Patricias Argentinas,0220-4808596, ,MERLO,VII,-58.732799450000002,-34.698690499999998,766
,"1,520","1,607",U.S. Nº 4 - JOSE INGENIEROS,"53,900,198",MUNI,Parque San Martín,"1,722",Ramirez e/Alpatacal y Los Patos N° 658 Bo. El Per*,0220-4932431, ,MERLO,VII,-58.714795750000000,-34.695903270000002,767
,"1,521","1,608",U.S. Nº 20 - SAN EDUARDO,"53,900,422",MUNI,Merlo,"1,722",De María e/Feval y Villafañe Bo. San Eduardo,0220-4891330, ,MERLO,VII,-58.767668639999997,-34.686532219999997,768
,"1,522","1,609",U.S. Nº 31 - LOS VASCOS,"53,900,538",MUNI,Merlo,"1,722",Carrafa y Ramallo Bo. Los Vascos,0220-4850097, ,MERLO,VII,-58.736461200000001,-34.683621500000001,769
,"1,523","1,610",U.S. Nº 17 - MADRE DEL PUEBLO,"53,900,465",MUNI,Merlo,"1,722",Salón e/ Azara y Traful Bo. Madres del Pueblo,0220-4852644, ,MERLO,VII,-58.719184759999997,-34.688585510000003,770
,"1,524","1,611",U.S. Nº 35 - LAGO DEL BOSQUE,"53,900,732",MUNI,Merlo,"1,722",Braile e/Guemes e Independencia Bo. Lago del Bosq*,0220-4860207, ,MERLO,VII,-58.746618280000000,-34.658455300000000,771
,"1,525","1,612",U.S. Nº 34 - Bº ARGENTINO,"53,900,741",MUNI,Merlo,"1,722",Pedriel e/Donato Alvarez y Viena Bo. Argentino,0220-4851430, ,MERLO,VII,-58.730959870000000,-34.647886069999998,772
,"1,526","1,613",H. MAT. INF. DR. P. CHUTRO,"53,900,074",MUNI,San Antonio de Padua,"1,718",Chubut N° 368,0220-4822309/4820797, ,MERLO,VII,-58.696299689999996,-34.668078330000000,773
,"1,538","1,625",U.S. Nº 37,"53,900,805",MUNI,Pontevedra,"1,761",Alvear y Argentina Bo. El Nivero,0220-4921660, ,MERLO,VII,-58.725345580000003,-34.737738790000002,774
,"1,539","1,645",C.I.C. TRIANGULO,"53,900,619",MUNI,Agustín Ferrari,"1,723",Ruta 200 e/Vidt y Carlos Gardel,0220-4984297, ,MERLO,VII,-58.773621810000002,-34.697820530000001,775
,"1,540","1,647",U.S. Nº 33 - LAS TORRES,"53,900,601",PROV,Pontevedra,"1,761",Senillosa y Juarez Celman Bo. Las Torres,0220-4921731, ,MERLO,VII,-58.670575470000003,-34.755003879999997,776
,"1,541","1,648",H.Z.G.A. HEROES DE MALVINAS,"53,900,813",PROV,Merlo,"1,722",Ricardo Balbín N° 1910,0220-4859322/114, ,MERLO,VII,-58.743232290000002,-34.669389420000002,777
,"1,542","1,762",C. DE ZOONOSIS MUN.MERLO,"53,900,139",MUNI,Merlo,"1,722",Av. Calle Real y Nobel S/N,0220-4941212, ,MERLO,VII,-58.696210610000001,-34.678695670000003,778
,"1,543","1,763",HOGAR Santa Susana,"53,900,864",MUNI,Merlo,"1,722",Salta N° 402,-,hepmerlo@hotmail.com,MERLO,VII,-58.729481010000001,-34.671331279999997,779
,"1,544","2,362",U.S. Nº 28,"53,900,414",MUNI,Pontevedra,"1,761",Gurruchaga y Daguerre Bo. Las Campanillas,0220-4995596, ,MERLO,VII,-58.737861539999997,-34.719769929999998,780
,"1,545","2,363",U.S. Merlo Gómez,"53,900,295",MUNI,Libertad,"1,716",Doblas e/ Andonaeguy  y San Antonio del Camino,0220-4950357, ,MERLO,VII,-58.646789470000002,-34.705865889999998,781
,"1,557",38,U.S. LA ESPERANZA,"43,401,371",MUNI,Lanús Este,"1,824",Berón de Estrada N° 4752, , ,LANUS,VI,-58.358194939999997,-34.737938900000003,782
,"1,558",39,C.S. BOMBEROS LANUS OESTE,"43,401,452",MUNI,Lanús Oeste,"1,824",Moreno N° 846,011-42414972, ,LANUS,VI,-58.403871330000001,-34.700949459999997,783
,"1,559",40,C. DE ZOONOSIS MUN. LANUS,"43,400,251",MUNI,Lanús Este,"1,824",Madariaga N° 635, , ,LANUS,VI,-58.368348740000002,-34.704580649999997,784
,"1,560",41,C.S. VA. HIGUERITA,"43,401,517",MUNI,Lanús Este,"1,824",Bolaños y Chascomús N° 724, , ,LANUS,VI,-58.353544290000002,-34.717095399999998,785
,"1,561",42,C.S. MENTAL 6 DE JULIO,"43,401,355",MUNI,Lanús Oeste,"1,824",Av. 25 de Mayo N° 1125, , ,LANUS,VI,-58.408430209999999,-34.705364660000001,786
,"1,562",43,C.S. DON JOSE DE SAN MARTIN,"43,401,444",MUNI,Remedios de Escalada,"1,826",M. Castro y Taborda, ,secsalud@lanus.mun.gba.gov.ar,LANUS,VI,-58.406037220000002,-34.720110140000003,787
,"1,563",44,C. ODONTOLOGICO ESC. Nº 9,"43,401,347",MUNI,Lanús Oeste,"1,824",Coronel D' Elía N° 1369, , ,LANUS,VI,-58.405615650000001,-34.692690870000000,788
,"1,564",45,C.S. PALACIO MUN.,"43,401,428",MUNI,Lanús Oeste,"1,824",Av. H. Irigoyen N° 3800,011-42415021 int. 349, ,LANUS,VI,-58.392014779999997,-34.698287559999997,789
,"1,565",120,U.S. LA CORTADA,"49,001,448",MUNI,Villa Centenario,"1,832",París N° 80,011-42863941, ,LANUS,VI,-58.423813729999999,-34.721124269999997,790
,"1,576",352,U.S. Nº 27 DR. GIARDINO,"43,400,201",MUNI,Lanús Oeste-Villa Diamante,"1,824",Armenia N° 3114,011-42086659, ,LANUS,VI,-58.434073069999997,-34.684918039999999,791
,"1,577",353,U.S. Nº 1 INTERMEDIA VALENTIN ALSINA,"43,400,341",MUNI,Lanús Oeste,"1,822",Paso de Burgos N° 777 Bo. Valentín Alsina,011-42085555, ,LANUS,VI,-58.408479999999997,-34.670808420000000,792
,"1,578",354,U.S. Nº 10 VA. OBRERA,"43,400,022",MUNI,Lanús Este-Villa Obrera,"1,824",Eva Perón N° 3168, ,secsalud@lanus.mun.gba.gov.ar,LANUS,VI,-58.365204869999999,-34.719520869999997,793
,"1,579",355,U.S. SAN MARTIN,"43,400,901",MUNI,Lanús Este,"1,824",Corvalán N° 2107,011-42466666, ,LANUS,VI,-58.359882870000000,-34.731754049999999,794
,"1,580",356,U.S. Nº 6 DR. NICOLAS NATIELLO,"43,400,286",MUNI,Monte Chingolo,"1,824",Martinto N° 1198 e/Juncal y Pichincha Villa Ofelia,011-42468126, ,LANUS,VI,-58.342101220000004,-34.732609240000002,795
,"1,581",357,C.S. H. LUIS MASPERO,"43,400,090",MUNI,Remedios de Escalada,"1,826",L. A. Máspero N° 75,011-42477518/251850, ,LANUS,VI,-58.395822389999999,-34.723407960000003,796
,"1,582",358,C.S. Nº 46 MONTE CHINGOLO - CHORROARIN,"43,401,231",MUNI,Monte Chingolo,"1,824","CHORROARIN, 1018 E/AYACUCHO", , ,LANUS,VI,-58.348209269999998,-34.725551549999999,797
,"1,583",359,U.S. Nº 24 GRAL. BELGRANO,"43,401,312",MUNI,Lanús Este,"1,824",Bolaños N° 1735, , ,LANUS,VI,-58.373600920000001,-34.701909270000002,798
,"1,595",504,U.S. Nº 16 M.M.GÜEMES,"43,401,061",MUNI,Lanús Este,"1,824",Las Piedras N° 5100, , ,LANUS,VI,-58.351949470000001,-34.738067229999999,799
,"1,596",505,C.S. Nº 14 LOS CEIBOS,"43,401,053",MUNI,Lanús Este,"1,824",Centenario Uruguayo N° 2898, , ,LANUS,VI,-58.374008660000001,-34.732290519999999,800
,"1,597",506,U.S. Nº 7 1º DE MAYO,"43,401,321",MUNI,Lanús Este,"1,824",Bustamante N° 2355 Villa Sapito,011-42468689,secsalud@lanus.mun.gba.gov.ar,LANUS,VI,-58.361798989999997,-34.703654450000002,801
,"1,598",507,U.S. N° 2 INTERMEDIA VA. JARDIN,"43,400,031",MUNI,Lanús Oeste,"1,824",Emilio Castro N° 3826 e/Potosí y L. Valentinas Vi*,011-42089841, ,LANUS,VI,-58.431247790000000,-34.677432189999998,802
,"1,599",621,U.P.A. 3,"43,401,023",PROV,Lanús,"1,824",Osorio Nº 3000 y 25 de Mayo,011-42083218/82767, ,LANUS,VI,-58.434894749999998,-34.680222299999997,803
,"1,600",701,OP. SANIT. Los Bºs Unidad Movil 1,"43,401,487",MUNI,Lanús,"1,824",Hipólito Irigoyen N° 3863,011-42410407,hsmelo@ms.gba.gov.ar,LANUS,VI,-58.391994799999999,-34.699161400000001,804
,"1,601",702,SOC. DE F. Heroes de Malvinas 1,"43,401,509",MUNI,Lanús Este,"1,824",Ayacucho N° 2955, , ,LANUS,VI,-58.363321280000001,-34.713820920000003,805
,"1,602",703,C.S. Bº Pampa,"43,401,550",MUNI,Lanús Oeste,"1,824",Pampa Nº 1200, , ,LANUS,VI,-58.420232630000001,-34.667777579999999,806
,"1,603",747,H.Z.G.A. DR. NARCISO LOPEZ,"43,400,740",PROV,Lanús Este,"1,824",O´Higgins N° 1333,011-42412749/4184,oncologia_lanus@yahoo.com.ar,LANUS,VI,-58.382596860000000,-34.703890800000003,807
,"1,614",7,P.S. VA. LUJAN,"65,801,741",MUNI,Quilmes,"1,878",Mozart N° 620, , ,QUILMES,VI,-58.244131639999999,-34.715494110000002,808
,"1,615",11,U.S. La Primavera,"65,800,776",MUNI,Quilmes Oeste,"1,879",Otamendi e/San Luis y Olivieri, , ,QUILMES,VI,-58.304505630000001,-34.738058500000001,809
,"1,616",12,U.S. La Florida,"65,800,784",MUNI,San Francisco Solano,"1,881",Calle 832 e/880 y 833, , ,QUILMES,VI,-58.300497139999997,-34.763765700000000,810
,"1,617",13,S.P.A. Los Fresnos,"65,800,083",MUNI,Quilmes Oeste,"1,879",Marconi N° 1660,011-42806093, ,QUILMES,VI,-58.279073580000002,-34.738159979999999,811
,"1,618",14,U.S. Dr. E. Tanus,"65,800,245",MUNI,Quilmes Oeste,"1,879",Ricardo Rojas N° 3820,011-42500012, ,QUILMES,VI,-58.269592029999998,-34.754459730000001,812
,"1,619",62,U.S. Dr. P. Eleustondo,"65,800,041",MUNI,Bernal Oeste,"1,883",Avellaneda N° 1147, , ,QUILMES,VI,-58.297340679999998,-34.721221049999997,813
,"1,620",63,S.P.A . Alicia Franco,"65,801,349",MUNI,Bernal Oeste,"1,883",Rodriguez Peña e/194 y 194 bis,011-42707285, ,QUILMES,VI,-58.338289469999999,-34.746811719999997,814
,"1,621",64,U.S. Cañada Gaete,"65,800,687",MUNI,Bernal Oeste,"1,883",Calle 179 e/Boedo y Liniers, , ,QUILMES,VI,-58.320111320000002,-34.737415990000002,815
,"1,622",65,U.S. 8 de Octubre I,"65,801,454",MUNI,San Francisco Solano,"1,881",Calle 829 N° 1990, , ,QUILMES,VI,-58.311696089999998,-34.767302909999998,816
,"1,623",66,U.S. Dr. Paroissien,"65,800,318",MUNI,Quilmes Oeste,"1,879",Luis Agote e/M. T. De Alvear y Larrea, , ,QUILMES,VI,-58.254503950000000,-34.747519500000003,817
,"1,634",77,U.S. El Hornero,"65,801,471",MUNI,Quilmes,"1,878",Mozart N° 1250, , ,QUILMES,VI,-58.235521710000000,-34.724349570000001,818
,"1,635",78,U.S. RENE FAVALORO,"65,801,675",MUNI,Quilmes,"1,878",Guido e/ 72 y 73, , ,QUILMES,VI,-58.254645879999998,-34.730329670000003,819
,"1,636",79,U.S. ARTURO ILLIA,"65,801,667",MUNI,Ezpeleta,"1,882",Concordia y Panamá,011-42268179, ,QUILMES,VI,-58.250201070000003,-34.756549309999997,820
,"1,637",80,INST. MUN.SALUD Y MED. PREV. CARRILLO,"65,800,571",MUNI,Quilmes Oeste,"1,879",Torcuato de Alvear e Islas Malvinas N° 1089,011-42245636/5634, ,QUILMES,VI,-58.269690869999998,-34.726660600000002,821
,"1,638",81,U.S. LA LOMA,"65,801,594",MUNI,Bernal Oeste,"1,883",Misiones e/178y 179, , ,QUILMES,VI,-58.325645139999999,-34.732089129999999,822
